0.926020695038849,0.0739793049611507,0,0,0,0,0,0,0,0,0
0.911599107904447,0.140909818473023,-0.0525089263774697,0,0,0,0,0,0,0,0
0.886504482193569,0.177938557661058,-0.0910933071884842,0.0266502673338577,0,0,0,0,0,0,0
0.871629246031109,0.221532034166165,-0.143746776235167,0.0749255952360062,-0.0243400991981129,0,0,0,0,0,0
0.856842865931423,0.258735048029054,-0.200483541555468,0.132058085673829,-0.0629295965348114,0.0157771384559734,0,0,0,0,0
0.846085948818653,0.297531905026611,-0.270821292698628,0.220263233672347,-0.138808324203969,0.0609833500121434,-0.0152348206271578,0,0,0,0
0.835655543704705,0.334352848737384,-0.345206284018249,0.32325043729556,-0.242538385943277,0.136935113750025,-0.053502781201933,0.0110535076757855,0,0,0
0.827411217939744,0.371249045343927,-0.431638863028772,0.462449947493756,-0.406752966362853,0.282763309899202,-0.14887271842393,0.0542720972365447,-0.0108810700976176,0,0
0.81942719833291,0.407497513269374,-0.522998314562617,0.6217871377832,-0.614723479737151,0.49174399995761,-0.310592335484092,0.147973377271276,-0.0485208616154505,0.00840576478494108,0
0.812759753627057,0.443480200069184,-0.625562501794762,0.823001140258416,-0.910563680980792,0.830559206959346,-0.615956920691261,0.362711476228615,-0.162220621787843,0.0501710387152802,-0.00837909060323802
