1.05957635743395,-0.0595763574339516,0,0,0,0,0,0,0,0,0
1.07607921757593,-0.130602018942835,0.0545228013669054,0,0,0,0,0,0,0,0
1.10338279457886,-0.171138396357824,0.0964471181078089,-0.0286915163288398,0,0,0,0,0,0,0
1.12090354419145,-0.222208315399158,0.158110153909279,-0.0849713580452303,0.0281659753436615,0,0,0,0,0,0
1.13858460834594,-0.266718658084591,0.22580513512267,-0.15305759614052,0.0740184988723576,-0.0186319881158526,0,0,0,0,0
1.15201190760287,-0.315091341287489,0.313398071030817,-0.262703475673446,0.16820624319565,-0.074594795449919,0.0187733905815156,0,0,0,0
1.16521097214331,-0.361696998325169,0.40744752050729,-0.392776487699892,0.29903098067897,-0.170235231483142,0.0668446191812128,-0.0138253750025763,0,0,0
1.17597752066512,-0.409849170699573,0.520155690854094,-0.574109157838859,0.512723513817571,-0.359756359241236,0.19060864870751,-0.0697908707219497,0.0140401844573265,0,0
1.18651560359437,-0.457675235211259,0.640609022301331,-0.784038603821173,0.786505675070308,-0.634621337322489,0.403086816872158,-0.192748752294182,0.0633490394482989,-0.010982228637362,0
1.19553250869269,-0.50633260054543,0.779234219408485,-1.05582825424854,1.18583186186691,-1.09159246302533,0.814575003486065,-0.481811925369477,0.216212083845778,-0.0670404364449824,0.0112200023338435
